Days for shipping (real),Days for shipment (scheduled),Delivery Status,Late_delivery_risk,shipping date (DateOrders),Shipping Mode,Shipping_Id
2,4,Advance shipping,0,11-01-2015 14:38,Standard Class,3250
2,4,Advance shipping,0,11-12-2015 04:38,Standard Class,3254
2,4,Advance shipping,0,11/25/2015 0:56,Standard Class,3267
2,4,Advance shipping,0,1/24/2016 2:36,Standard Class,3268
2,4,Advance shipping,0,2/29/2016 2:12,Standard Class,3271
2,4,Advance shipping,0,11/28/2017 19:32,Standard Class,3275
2,4,Advance shipping,0,01-02-2018 09:51,Standard Class,3276
2,4,Advance shipping,0,1/23/2018 6:50,Standard Class,3287
2,4,Advance shipping,0,01-02-2018 13:21,Standard Class,3304
2,4,Advance shipping,0,1/23/2018 3:20,Standard Class,3316
2,4,Advance shipping,0,12-10-2017 20:34,Standard Class,3326
2,4,Advance shipping,0,01-01-2018 21:35,Standard Class,3328
2,4,Advance shipping,0,1/23/2018 20:51,Standard Class,3330
2,4,Advance shipping,0,12-12-2017 16:21,Standard Class,3331
2,4,Advance shipping,0,12-01-2017 12:21,Standard Class,3334
2,4,Advance shipping,0,12-10-2015 01:48,Standard Class,3337
2,4,Advance shipping,0,01-12-2017 16:28,Standard Class,3340
2,4,Advance shipping,0,01-03-2016 23:08,Standard Class,3345
2,4,Advance shipping,0,11-07-2015 17:47,Standard Class,3354
2,4,Advance shipping,0,11/24/2016 11:49,Standard Class,3356
2,4,Advance shipping,0,11/24/2015 5:40,Standard Class,3369
2,4,Advance shipping,0,12-07-2015 12:29,Standard Class,3374
2,4,Advance shipping,0,12/17/2015 14:13,Standard Class,3381
2,4,Advance shipping,0,11-09-2015 10:04,Standard Class,3388
2,4,Advance shipping,0,12/21/2017 3:33,Standard Class,3411
2,4,Advance shipping,0,5/17/2016 4:33,Standard Class,3424
2,4,Advance shipping,0,06-05-2015 10:07,Standard Class,3429
2,4,Advance shipping,0,6/27/2017 3:38,Standard Class,3441
2,4,Advance shipping,0,6/26/2017 10:07,Standard Class,3442
2,4,Advance shipping,0,5/27/2017 3:09,Standard Class,3453
2,4,Advance shipping,0,05-04-2017 05:06,Standard Class,3454
2,4,Advance shipping,0,05-04-2017 12:07,Standard Class,3462
2,4,Advance shipping,0,3/18/2015 10:45,Standard Class,3468
2,4,Advance shipping,0,2/27/2017 9:03,Standard Class,3472
2,4,Advance shipping,0,2/21/2017 19:55,Standard Class,3478
2,4,Advance shipping,0,04-01-2017 21:06,Standard Class,3491
2,4,Advance shipping,0,3/17/2015 17:14,Standard Class,3493
2,4,Advance shipping,0,5/13/2017 11:34,Standard Class,3498
2,4,Advance shipping,0,02-08-2015 04:51,Standard Class,3502
2,4,Advance shipping,0,04-06-2017 16:42,Standard Class,3504
2,4,Advance shipping,0,3/18/2017 20:46,Standard Class,3505
2,4,Advance shipping,0,03-01-2017 11:51,Standard Class,3512
2,4,Advance shipping,0,01-11-2015 00:41,Standard Class,3513
2,4,Advance shipping,0,2/20/2017 21:09,Standard Class,3519
2,4,Advance shipping,0,5/30/2015 20:59,Standard Class,3520
2,4,Advance shipping,0,02-03-2015 16:14,Standard Class,3524
2,4,Advance shipping,0,04-11-2015 23:20,Standard Class,3535
2,4,Advance shipping,0,01-12-2015 01:12,Standard Class,3536
2,4,Advance shipping,0,5/31/2017 15:45,Standard Class,3537
2,4,Advance shipping,0,5/28/2017 1:55,Standard Class,3544
2,4,Advance shipping,0,5/24/2015 10:50,Standard Class,3551
2,4,Advance shipping,0,05-07-2017 03:11,Standard Class,3553
2,4,Advance shipping,0,4/22/2017 21:35,Standard Class,3555
2,4,Advance shipping,0,02-03-2017 15:45,Standard Class,3563
2,4,Advance shipping,0,1/28/2015 7:50,Standard Class,3568
2,4,Advance shipping,0,1/29/2017 9:37,Standard Class,3570
2,4,Advance shipping,0,4/25/2015 21:54,Standard Class,3572
2,4,Advance shipping,0,06-08-2017 05:56,Standard Class,3574
2,4,Advance shipping,0,1/28/2017 12:36,Standard Class,3584
2,4,Advance shipping,0,3/17/2017 9:44,Standard Class,3588
2,4,Advance shipping,0,5/29/2017 5:57,Standard Class,3594
2,4,Advance shipping,0,4/14/2015 2:08,Standard Class,3607
2,4,Advance shipping,0,05-03-2017 13:20,Standard Class,3611
2,4,Advance shipping,0,6/17/2017 3:39,Standard Class,3615
2,4,Advance shipping,0,3/29/2017 19:31,Standard Class,3616
2,4,Advance shipping,0,4/23/2015 5:06,Standard Class,3617
2,4,Advance shipping,0,4/21/2015 14:33,Standard Class,3618
2,4,Advance shipping,0,6/17/2017 0:08,Standard Class,3627
2,4,Advance shipping,0,05-01-2015 14:32,Standard Class,3629
2,4,Advance shipping,0,4/27/2017 3:11,Standard Class,3631
2,4,Advance shipping,0,3/25/2015 5:40,Standard Class,3632
2,4,Advance shipping,0,1/13/2015 21:00,Standard Class,3639
2,4,Advance shipping,0,05-02-2017 04:03,Standard Class,3648
2,4,Advance shipping,0,1/25/2015 22:02,Standard Class,3649
2,4,Advance shipping,0,5/17/2015 19:25,Standard Class,3650
2,4,Advance shipping,0,4/20/2015 12:17,Standard Class,3656
2,4,Advance shipping,0,04-01-2017 08:50,Standard Class,3669
2,4,Advance shipping,0,5/27/2015 22:55,Standard Class,3676
2,4,Advance shipping,0,02-06-2015 09:03,Standard Class,3679
2,4,Advance shipping,0,5/15/2017 21:23,Standard Class,3685
2,4,Advance shipping,0,05-11-2015 11:01,Standard Class,3694
2,4,Advance shipping,0,04-12-2015 11:35,Standard Class,3696
2,4,Advance shipping,0,2/26/2015 17:47,Standard Class,3697
2,4,Advance shipping,0,1/19/2015 3:07,Standard Class,3699
2,4,Advance shipping,0,2/24/2017 21:30,Standard Class,3700
2,4,Advance shipping,0,4/13/2017 9:52,Standard Class,3705
2,4,Advance shipping,0,03-09-2017 16:03,Standard Class,3709
2,4,Advance shipping,0,04-05-2015 18:26,Standard Class,3713
2,4,Advance shipping,0,2/17/2017 5:34,Standard Class,3714
2,4,Advance shipping,0,06-05-2017 14:52,Standard Class,3722
2,4,Advance shipping,0,2/21/2015 8:09,Standard Class,3724
2,4,Advance shipping,0,03-07-2017 15:00,Standard Class,3726
2,4,Advance shipping,0,02-12-2015 13:57,Standard Class,3727
2,4,Advance shipping,0,2/23/2015 21:28,Standard Class,3728
2,4,Advance shipping,0,2/25/2015 15:30,Standard Class,3735
2,4,Advance shipping,0,1/28/2017 23:06,Standard Class,3737
2,4,Advance shipping,0,4/30/2017 8:16,Standard Class,3747
2,4,Advance shipping,0,2/25/2017 4:30,Standard Class,3748
2,4,Advance shipping,0,2/21/2015 23:55,Standard Class,3749
2,4,Advance shipping,0,05-04-2017 15:37,Standard Class,3770
2,4,Advance shipping,0,03-03-2017 16:24,Standard Class,3773
2,4,Advance shipping,0,4/16/2015 13:41,Standard Class,3776
2,4,Advance shipping,0,5/27/2017 13:39,Standard Class,3779
2,4,Advance shipping,0,5/19/2017 11:13,Standard Class,3789
2,4,Advance shipping,0,5/28/2015 16:26,Standard Class,3790
2,4,Advance shipping,0,5/14/2015 19:36,Standard Class,3795
2,4,Advance shipping,0,05-06-2015 13:40,Standard Class,3802
2,4,Advance shipping,0,04-01-2015 09:20,Standard Class,3806
2,4,Advance shipping,0,03-10-2015 10:04,Standard Class,3809
2,4,Advance shipping,0,03-07-2017 04:29,Standard Class,3812
2,4,Advance shipping,0,04-01-2015 00:34,Standard Class,3814
2,4,Advance shipping,0,3/20/2015 3:02,Standard Class,3833
2,4,Advance shipping,0,05-09-2015 18:44,Standard Class,3836
2,4,Advance shipping,0,3/31/2017 6:33,Standard Class,3840
2,4,Advance shipping,0,3/19/2017 9:01,Standard Class,3854
2,4,Advance shipping,0,6/17/2017 7:09,Standard Class,3859
2,4,Advance shipping,0,1/20/2015 22:55,Standard Class,3860
2,4,Advance shipping,0,5/19/2017 23:29,Standard Class,3861
2,4,Advance shipping,0,02-05-2017 20:18,Standard Class,3865
2,4,Advance shipping,0,5/23/2017 6:18,Standard Class,3868
2,4,Advance shipping,0,03-05-2015 02:11,Standard Class,3871
2,4,Advance shipping,0,03-04-2015 15:40,Standard Class,3876
2,4,Advance shipping,0,3/22/2017 1:50,Standard Class,3883
2,4,Advance shipping,0,1/18/2015 20:07,Standard Class,3910
2,4,Advance shipping,0,02-04-2015 01:00,Standard Class,3911
2,4,Advance shipping,0,3/28/2015 8:59,Standard Class,3914
2,4,Advance shipping,0,4/15/2017 12:40,Standard Class,3923
2,4,Advance shipping,0,2/22/2016 7:18,Standard Class,3951
2,4,Advance shipping,0,01-04-2016 00:53,Standard Class,3957
2,4,Advance shipping,0,11-07-2015 09:01,Standard Class,3959
2,4,Advance shipping,0,11/14/2015 3:56,Standard Class,3960
2,4,Advance shipping,0,10/27/2015 10:16,Standard Class,3962
2,4,Advance shipping,0,2/21/2016 13:47,Standard Class,3975
2,4,Advance shipping,0,3/16/2016 8:50,Standard Class,3986
2,4,Advance shipping,0,8/28/2016 2:29,Standard Class,3992
2,4,Advance shipping,0,12/27/2015 10:42,Standard Class,3993
2,4,Advance shipping,0,01-12-2017 02:28,Standard Class,3995
2,4,Advance shipping,0,02-04-2016 03:07,Standard Class,3996
2,4,Advance shipping,0,12/22/2016 1:58,Standard Class,3999
2,4,Advance shipping,0,1/30/2016 14:30,Standard Class,4009
2,4,Advance shipping,0,3/17/2016 14:37,Standard Class,4020
2,4,Advance shipping,0,11/21/2015 14:36,Standard Class,4023
2,4,Advance shipping,0,12-12-2015 16:51,Standard Class,4025
2,4,Advance shipping,0,11-02-2016 05:32,Standard Class,4029
2,4,Advance shipping,0,11-10-2015 15:51,Standard Class,4031
2,4,Advance shipping,0,01-04-2016 07:53,Standard Class,4034
2,4,Advance shipping,0,3/14/2016 21:48,Standard Class,4037
2,4,Advance shipping,0,12/15/2016 5:18,Standard Class,4041
2,4,Advance shipping,0,11/28/2015 21:47,Standard Class,4043
2,4,Advance shipping,0,12-05-2016 22:50,Standard Class,4044
2,4,Advance shipping,0,11-08-2015 02:32,Standard Class,4050
2,4,Advance shipping,0,02-02-2016 09:04,Standard Class,4053
2,4,Advance shipping,0,9/13/2015 16:59,Standard Class,4060
2,4,Advance shipping,0,09-04-2016 00:53,Standard Class,4066
2,4,Advance shipping,0,06-08-2015 16:56,Standard Class,4067
2,4,Advance shipping,0,09-02-2016 03:21,Standard Class,4071
2,4,Advance shipping,0,6/26/2015 7:06,Standard Class,4075
2,4,Advance shipping,0,09-10-2015 20:40,Standard Class,4077
2,4,Advance shipping,0,6/21/2015 18:30,Standard Class,4079
2,4,Advance shipping,0,7/31/2015 14:56,Standard Class,4084
2,4,Advance shipping,0,11-01-2016 19:02,Standard Class,4085
2,4,Advance shipping,0,08-10-2017 16:11,Standard Class,4086
2,4,Advance shipping,0,7/13/2015 7:15,Standard Class,4094
2,4,Advance shipping,0,9/14/2017 4:45,Standard Class,4097
2,4,Advance shipping,0,08-05-2015 10:33,Standard Class,4102
2,4,Advance shipping,0,6/20/2015 19:44,Standard Class,4103
2,4,Advance shipping,0,6/13/2017 8:33,Standard Class,4122
2,4,Advance shipping,0,05-08-2017 00:12,Standard Class,4131
2,4,Advance shipping,0,4/30/2017 6:31,Standard Class,4138
2,4,Advance shipping,0,02-04-2017 19:46,Standard Class,4140
2,4,Advance shipping,0,2/17/2017 3:49,Standard Class,4141
2,4,Advance shipping,0,1/28/2017 14:21,Standard Class,4143
2,4,Advance shipping,0,04-01-2017 17:35,Standard Class,4151
2,4,Advance shipping,0,01-06-2015 03:19,Standard Class,4158
2,4,Advance shipping,0,3/30/2017 21:48,Standard Class,4160
2,4,Advance shipping,0,04-11-2017 03:34,Standard Class,4161
2,4,Advance shipping,0,06-06-2017 22:24,Standard Class,4162
2,4,Advance shipping,0,04-10-2015 10:32,Standard Class,4168
2,4,Advance shipping,0,05-09-2017 16:29,Standard Class,4173
2,4,Advance shipping,0,03-11-2015 08:50,Standard Class,4174
2,4,Advance shipping,0,5/27/2015 5:24,Standard Class,4175
2,4,Advance shipping,0,04-04-2017 13:54,Standard Class,4177
2,4,Advance shipping,0,4/29/2015 8:14,Standard Class,4189
2,4,Advance shipping,0,4/28/2017 0:13,Standard Class,4190
2,4,Advance shipping,0,03-04-2015 10:25,Standard Class,4191
2,4,Advance shipping,0,03-07-2015 13:45,Standard Class,4209
2,4,Advance shipping,0,05-08-2017 19:28,Standard Class,4213
2,4,Advance shipping,0,03-08-2017 06:46,Standard Class,4225
2,4,Advance shipping,0,2/25/2016 8:52,Standard Class,4250
2,4,Advance shipping,0,12/15/2015 6:10,Standard Class,4251
2,4,Advance shipping,0,10/30/2015 4:50,Standard Class,4255
2,4,Advance shipping,0,10/26/2015 15:00,Standard Class,4256
2,4,Advance shipping,0,1/24/2016 13:07,Standard Class,4260
2,4,Advance shipping,0,12-01-2016 11:59,Standard Class,4263
2,4,Advance shipping,0,12/30/2015 12:16,Standard Class,4265
2,4,Advance shipping,0,11/26/2016 5:51,Standard Class,4273
2,4,Advance shipping,0,3/20/2016 19:42,Standard Class,4279
2,4,Advance shipping,0,12/30/2016 11:25,Standard Class,4284
2,4,Advance shipping,0,11-11-2015 09:22,Standard Class,4288
2,4,Advance shipping,0,9/22/2016 22:35,Standard Class,4306
2,4,Advance shipping,0,11/27/2015 23:00,Standard Class,4307
2,4,Advance shipping,0,09-04-2016 21:55,Standard Class,4310
2,4,Advance shipping,0,2/16/2016 11:09,Standard Class,4315
2,4,Advance shipping,0,1/14/2017 15:46,Standard Class,4324
2,4,Advance shipping,0,8/22/2016 18:36,Standard Class,4327
2,4,Advance shipping,0,5/18/2016 13:50,Standard Class,4329
2,4,Advance shipping,0,5/20/2016 9:37,Standard Class,4339
2,4,Advance shipping,0,9/28/2016 9:58,Standard Class,4344
2,4,Advance shipping,0,09-08-2016 15:15,Standard Class,4351
2,4,Advance shipping,0,09-03-2016 02:07,Standard Class,4353
2,4,Advance shipping,0,09-02-2016 20:52,Standard Class,4354
2,4,Advance shipping,0,8/26/2016 18:57,Standard Class,4355
2,4,Advance shipping,0,8/22/2016 16:51,Standard Class,4357
2,4,Advance shipping,0,08-12-2016 04:36,Standard Class,4363
2,4,Advance shipping,0,07-11-2016 08:51,Standard Class,4376
2,4,Advance shipping,0,6/13/2016 18:42,Standard Class,4386
2,4,Advance shipping,0,4/27/2016 6:20,Standard Class,4400
2,4,Advance shipping,0,11/14/2015 10:56,Standard Class,4456
2,4,Advance shipping,0,9/27/2015 6:48,Standard Class,4467
2,4,Advance shipping,0,09-05-2015 02:17,Standard Class,4474
2,4,Advance shipping,0,08-03-2015 00:45,Standard Class,4486
2,4,Advance shipping,0,7/28/2015 2:51,Standard Class,4488
2,4,Advance shipping,0,7/16/2015 22:51,Standard Class,4491
2,4,Advance shipping,0,5/16/2015 17:09,Standard Class,4517
2,4,Advance shipping,0,05-12-2015 09:48,Standard Class,4519
2,4,Advance shipping,0,3/30/2015 3:01,Standard Class,4533
2,4,Advance shipping,0,2/22/2015 20:57,Standard Class,4540
2,4,Advance shipping,0,9/17/2017 18:35,Standard Class,4573
2,4,Advance shipping,0,9/17/2017 2:49,Standard Class,4577
2,4,Advance shipping,0,9/14/2017 17:00,Standard Class,4580
2,4,Advance shipping,0,4/22/2017 18:05,Standard Class,4582
2,4,Advance shipping,0,4/17/2017 20:43,Standard Class,4583
2,4,Advance shipping,0,4/13/2017 18:37,Standard Class,4586
2,4,Advance shipping,0,3/28/2016 13:23,Standard Class,4869
2,4,Advance shipping,0,12/23/2017 22:07,Standard Class,4871
2,4,Advance shipping,0,1/30/2018 12:16,Standard Class,4872
2,4,Advance shipping,0,11/21/2015 7:36,Standard Class,4879
2,4,Advance shipping,0,11/30/2015 0:03,Standard Class,4882
2,4,Advance shipping,0,09-04-2016 20:10,Standard Class,4883
2,4,Advance shipping,0,11-12-2015 02:53,Standard Class,4887
2,4,Advance shipping,0,11/26/2015 10:13,Standard Class,4894
2,4,Advance shipping,0,11/25/2015 13:12,Standard Class,4895
2,4,Advance shipping,0,12/28/2015 2:28,Standard Class,4901
2,4,Advance shipping,0,11-06-2015 19:00,Standard Class,4905
2,4,Advance shipping,0,12/19/2017 2:31,Standard Class,4911
2,4,Advance shipping,0,11/27/2017 12:00,Standard Class,4914
2,4,Advance shipping,0,11/14/2017 13:57,Standard Class,4916
2,4,Advance shipping,0,01-07-2018 03:42,Standard Class,4925
2,4,Advance shipping,0,11/30/2017 17:04,Standard Class,4929
2,4,Advance shipping,0,12-12-2017 23:22,Standard Class,4933
2,4,Advance shipping,0,5/29/2016 23:06,Standard Class,4937
2,4,Advance shipping,0,6/26/2016 18:30,Standard Class,4955
2,4,Advance shipping,0,07-11-2016 03:36,Standard Class,4958
2,4,Advance shipping,0,04-08-2016 08:38,Standard Class,4962
2,4,Advance shipping,0,05-11-2016 08:25,Standard Class,4971
2,4,Advance shipping,0,05-08-2016 06:50,Standard Class,4972
2,4,Advance shipping,0,06-05-2015 17:07,Standard Class,4986
2,4,Advance shipping,0,03-05-2015 00:26,Standard Class,5001
2,4,Advance shipping,0,01-07-2015 17:51,Standard Class,5005
2,4,Advance shipping,0,12/29/2015 8:15,Standard Class,5012
2,4,Advance shipping,0,1/15/2016 17:09,Standard Class,5014
2,4,Advance shipping,0,12-08-2015 18:16,Standard Class,5019
2,4,Advance shipping,0,7/23/2016 6:23,Standard Class,5026
2,4,Advance shipping,0,4/24/2016 18:46,Standard Class,5027
2,4,Advance shipping,0,06-12-2016 19:56,Standard Class,5029
2,4,Advance shipping,0,06-10-2015 12:44,Standard Class,5037
2,4,Advance shipping,0,09-07-2015 17:20,Standard Class,5039
2,4,Advance shipping,0,4/30/2015 1:45,Standard Class,5048
2,4,Advance shipping,0,04-06-2015 10:12,Standard Class,5049
2,4,Advance shipping,0,4/14/2015 14:23,Standard Class,5054
2,4,Advance shipping,0,12-04-2015 05:39,Standard Class,5060
2,4,Advance shipping,0,03-02-2016 15:31,Standard Class,5066
2,4,Advance shipping,0,1/19/2016 10:30,Standard Class,5068
2,4,Advance shipping,0,03-04-2016 07:48,Standard Class,5072
2,4,Advance shipping,0,6/19/2016 21:51,Standard Class,5074
2,4,Advance shipping,0,5/23/2016 9:27,Standard Class,5078
2,4,Advance shipping,0,8/16/2017 14:04,Standard Class,5088
2,4,Advance shipping,0,08-06-2017 15:50,Standard Class,5089
2,4,Advance shipping,0,3/26/2017 19:42,Standard Class,5103
2,4,Advance shipping,0,02-06-2015 16:04,Standard Class,5104
2,4,Advance shipping,0,02-09-2017 15:23,Standard Class,5105
2,4,Advance shipping,0,03-12-2017 05:21,Standard Class,5107
2,4,Advance shipping,0,01-09-2016 00:00,Standard Class,5109
2,4,Advance shipping,0,7/20/2017 15:41,Standard Class,5119
2,4,Advance shipping,0,10-05-2016 15:23,Standard Class,5549
2,4,Advance shipping,0,09-05-2016 20:41,Standard Class,5559
2,4,Advance shipping,0,9/17/2016 18:13,Standard Class,5560
2,4,Advance shipping,0,11-05-2017 05:43,Standard Class,5566
2,4,Advance shipping,0,11-02-2017 12:55,Standard Class,5569
2,4,Advance shipping,0,06-04-2015 11:20,Standard Class,5580
2,4,Advance shipping,0,7/23/2017 10:15,Standard Class,5582
2,4,Advance shipping,0,07-07-2015 05:52,Standard Class,5583
2,4,Advance shipping,0,10/23/2015 13:25,Standard Class,5593
2,4,Advance shipping,0,6/20/2015 23:14,Standard Class,5594
2,4,Advance shipping,0,6/17/2015 7:39,Standard Class,5596
2,4,Advance shipping,0,7/28/2017 12:52,Standard Class,5604
2,4,Advance shipping,0,6/25/2017 16:36,Standard Class,5609
2,4,Advance shipping,0,07-06-2015 21:06,Standard Class,5621
2,4,Advance shipping,0,07-03-2015 14:17,Standard Class,5624
2,4,Advance shipping,0,08-08-2015 13:53,Standard Class,5627
2,4,Advance shipping,0,09-10-2015 03:09,Standard Class,5631
2,4,Advance shipping,0,10/26/2016 3:37,Standard Class,5636
2,4,Advance shipping,0,07-02-2015 03:15,Standard Class,5638
2,4,Advance shipping,0,07-01-2017 03:58,Standard Class,5640
2,4,Advance shipping,0,7/15/2017 14:49,Standard Class,5641
2,4,Advance shipping,0,6/22/2015 5:01,Standard Class,5645
2,4,Advance shipping,0,09-11-2017 01:25,Standard Class,5646
2,4,Advance shipping,0,07-08-2017 12:54,Standard Class,5648
2,4,Advance shipping,0,10/24/2015 15:42,Standard Class,5654
2,4,Advance shipping,0,08-06-2015 18:05,Standard Class,5656
2,4,Advance shipping,0,11-12-2017 00:38,Standard Class,5661
2,4,Advance shipping,0,11-09-2017 21:50,Standard Class,5662
2,4,Advance shipping,0,3/28/2017 20:45,Standard Class,5664
2,4,Advance shipping,0,3/29/2017 10:46,Standard Class,5672
2,4,Advance shipping,0,03-08-2015 19:31,Standard Class,5673
2,4,Advance shipping,0,5/25/2015 7:51,Standard Class,5676
2,4,Advance shipping,0,05-08-2015 00:42,Standard Class,5683
2,4,Advance shipping,0,01-12-2015 09:58,Standard Class,5684
2,4,Advance shipping,0,4/22/2015 11:35,Standard Class,5691
2,4,Advance shipping,0,02-08-2015 13:36,Standard Class,5702
2,4,Advance shipping,0,04-05-2017 21:26,Standard Class,5705
2,4,Advance shipping,0,5/14/2015 0:20,Standard Class,5708
2,4,Advance shipping,0,1/30/2015 0:08,Standard Class,5711
